index,doi,buzz_id,category,subword,count
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,data mining,3
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,support vector machines,1
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,time series analysis,1
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,ensemble learning,1
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,neural networks,1
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,deep learning,5
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,support vector regression,3
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,decision boundary,1
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,model evaluation,5
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,overfitting,8
4195,10.1016/j.jhydrol.2021.126723,18,Data Mining,underfitting,3
4195,10.1016/j.jhydrol.2021.126723,19,Predictive Analysis,time series forecasting,2
4195,10.1016/j.jhydrol.2021.126723,20,Chatbots,machine learning models,1
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,artificial intelligence,2
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,machine learning,3
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,regression,3
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,backpropagation,1
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,neural network,6
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,long short term memory,5
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,gated recurrent unit,1
4197,10.1016/j.jhydrol.2021.126573,0,AI and Machine Learning,transfer learning,34
4197,10.1016/j.jhydrol.2021.126573,1,Big Data,big data,2
4197,10.1016/j.jhydrol.2021.126573,7,Modeling,geospatial analysis,1
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,data mining,1
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,clustering,1
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,feature selection,3
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,deep learning,17
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,support vector regression,2
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,overfitting,2
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,underfitting,1
4197,10.1016/j.jhydrol.2021.126573,18,Data Mining,data cleaning,1
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,machine learning,10
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,classification,1
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,decision tree,2
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,random forest,4
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,regression,1
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,neural network,7
4201,10.1016/j.jhydrol.2021.126735,0,AI and Machine Learning,long short term memory,3
4201,10.1016/j.jhydrol.2021.126735,7,Modeling,simulation,4
4201,10.1016/j.jhydrol.2021.126735,7,Modeling,model prediction,3
4201,10.1016/j.jhydrol.2021.126735,7,Modeling,model outputs,1
4201,10.1016/j.jhydrol.2021.126735,7,Modeling,model parameters,2
4201,10.1016/j.jhydrol.2021.126735,18,Data Mining,decision trees,1
4201,10.1016/j.jhydrol.2021.126735,18,Data Mining,neural networks,5
4201,10.1016/j.jhydrol.2021.126735,18,Data Mining,deep learning,5
4201,10.1016/j.jhydrol.2021.126735,19,Predictive Analysis,time series forecasting,1
4201,10.1016/j.jhydrol.2021.126735,20,Chatbots,machine learning models,4
4202,10.1016/j.jhydrol.2021.126740,0,AI and Machine Learning,regression,10
4202,10.1016/j.jhydrol.2021.126740,7,Modeling,3 d model,1
4202,10.1016/j.jhydrol.2021.126740,7,Modeling,simulation,19
4202,10.1016/j.jhydrol.2021.126740,7,Modeling,model results,1
4203,10.1016/j.jhydrol.2021.126741,0,AI and Machine Learning,classification,2
4203,10.1016/j.jhydrol.2021.126741,0,AI and Machine Learning,regression,6
4203,10.1016/j.jhydrol.2021.126741,7,Modeling,mike,1
4203,10.1016/j.jhydrol.2021.126741,12,Data Analytics,data analysis,1
4203,10.1016/j.jhydrol.2021.126741,12,Data Analytics,statistical analysis,2
4203,10.1016/j.jhydrol.2021.126741,22,Smart Cities,water management,1
4204,10.1016/j.jhydrol.2021.126750,0,AI and Machine Learning,classification,2
4204,10.1016/j.jhydrol.2021.126750,0,AI and Machine Learning,nearest neighbor,1
4204,10.1016/j.jhydrol.2021.126750,0,AI and Machine Learning,regression,3
4204,10.1016/j.jhydrol.2021.126750,7,Modeling,arcgis,1
4204,10.1016/j.jhydrol.2021.126750,7,Modeling,simulation,1
4207,10.1016/j.jhydrol.2021.126756,0,AI and Machine Learning,classification,27
4207,10.1016/j.jhydrol.2021.126756,0,AI and Machine Learning,regression,7
4207,10.1016/j.jhydrol.2021.126756,5,Cybersecurity,risk assessment,4
4207,10.1016/j.jhydrol.2021.126756,7,Modeling,simulation,22
4207,10.1016/j.jhydrol.2021.126756,7,Modeling,model comparison,1
4207,10.1016/j.jhydrol.2021.126756,7,Modeling,model assumptions,1
4207,10.1016/j.jhydrol.2021.126756,7,Modeling,model results,3
4207,10.1016/j.jhydrol.2021.126756,19,Predictive Analysis,risk assessment,4
4209,10.1016/j.jhydrol.2021.126754,0,AI and Machine Learning,classification,2
4209,10.1016/j.jhydrol.2021.126754,0,AI and Machine Learning,regression,10
4209,10.1016/j.jhydrol.2021.126754,1,Big Data,data processing,1
4216,10.1016/j.jhydrol.2021.126765,0,AI and Machine Learning,classification,8
4216,10.1016/j.jhydrol.2021.126765,7,Modeling,geographic information system,1
4216,10.1016/j.jhydrol.2021.126765,19,Predictive Analysis,risk management,1
4218,10.1016/j.jhydrol.2021.126770,0,AI and Machine Learning,supervised learning,1
4218,10.1016/j.jhydrol.2021.126770,0,AI and Machine Learning,classification,18
4218,10.1016/j.jhydrol.2021.126770,0,AI and Machine Learning,decision tree,3
4218,10.1016/j.jhydrol.2021.126770,0,AI and Machine Learning,random forest,9
4218,10.1016/j.jhydrol.2021.126770,0,AI and Machine Learning,regression,12
4218,10.1016/j.jhydrol.2021.126770,7,Modeling,simulation,1
4218,10.1016/j.jhydrol.2021.126770,7,Modeling,model outputs,1
4218,10.1016/j.jhydrol.2021.126770,7,Modeling,model parameters,1
4218,10.1016/j.jhydrol.2021.126770,12,Data Analytics,data analysis,1
4218,10.1016/j.jhydrol.2021.126770,12,Data Analytics,data extraction,1
4218,10.1016/j.jhydrol.2021.126770,18,Data Mining,data mining,2
4218,10.1016/j.jhydrol.2021.126770,18,Data Mining,decision trees,1
4218,10.1016/j.jhydrol.2021.126770,18,Data Mining,random forests,2
4218,10.1016/j.jhydrol.2021.126770,18,Data Mining,overfitting,4
4218,10.1016/j.jhydrol.2021.126770,22,Smart Cities,water management,1
4220,10.1016/j.jhydrol.2021.126722,0,AI and Machine Learning,machine learning,4
4220,10.1016/j.jhydrol.2021.126722,0,AI and Machine Learning,classification,1
4220,10.1016/j.jhydrol.2021.126722,0,AI and Machine Learning,random forest,1
4220,10.1016/j.jhydrol.2021.126722,0,AI and Machine Learning,regression,2
4220,10.1016/j.jhydrol.2021.126722,7,Modeling,model analysis,1
4220,10.1016/j.jhydrol.2021.126722,7,Modeling,model parameters,1
4220,10.1016/j.jhydrol.2021.126722,7,Modeling,model accuracy,1
4220,10.1016/j.jhydrol.2021.126722,18,Data Mining,random forests,1
4220,10.1016/j.jhydrol.2021.126722,18,Data Mining,principal component analysis,1
4222,10.1016/j.jhydrol.2021.126729,0,AI and Machine Learning,classification,1
4222,10.1016/j.jhydrol.2021.126729,0,AI and Machine Learning,regression,8
4222,10.1016/j.jhydrol.2021.126729,7,Modeling,model prediction,1
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,machine learning,2
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,classification,1
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,random forest,1
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,support vector machine,1
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,neural network,4
4230,10.1016/j.jhydrol.2021.126777,0,AI and Machine Learning,transfer learning,6
4230,10.1016/j.jhydrol.2021.126777,7,Modeling,simulation,1
4230,10.1016/j.jhydrol.2021.126777,7,Modeling,model parameters,2
4230,10.1016/j.jhydrol.2021.126777,7,Modeling,model accuracy,3
4230,10.1016/j.jhydrol.2021.126777,7,Modeling,model development,2
4230,10.1016/j.jhydrol.2021.126777,7,Modeling,model results,2
4230,10.1016/j.jhydrol.2021.126777,18,Data Mining,deep learning,1
4230,10.1016/j.jhydrol.2021.126777,18,Data Mining,model evaluation,1
4235,10.1016/j.jhydrol.2021.126761,0,AI and Machine Learning,machine learning,1
4235,10.1016/j.jhydrol.2021.126761,0,AI and Machine Learning,classification,10
4235,10.1016/j.jhydrol.2021.126761,0,AI and Machine Learning,support vector machine,1
4235,10.1016/j.jhydrol.2021.126761,0,AI and Machine Learning,regression,1
4235,10.1016/j.jhydrol.2021.126761,0,AI and Machine Learning,neural network,1
4235,10.1016/j.jhydrol.2021.126761,18,Data Mining,support vector machines,1
4240,10.1016/j.jhydrol.2021.126707,0,AI and Machine Learning,classification,1
4240,10.1016/j.jhydrol.2021.126707,0,AI and Machine Learning,regression,16
4240,10.1016/j.jhydrol.2021.126707,0,AI and Machine Learning,backpropagation,1
4240,10.1016/j.jhydrol.2021.126707,0,AI and Machine Learning,neural network,12
4240,10.1016/j.jhydrol.2021.126707,1,Big Data,data processing,1
4240,10.1016/j.jhydrol.2021.126707,7,Modeling,hec ras,1
4240,10.1016/j.jhydrol.2021.126707,7,Modeling,hec ras,1
4240,10.1016/j.jhydrol.2021.126707,7,Modeling,3d model,1
4240,10.1016/j.jhydrol.2021.126707,7,Modeling,model parameters,11
4240,10.1016/j.jhydrol.2021.126707,18,Data Mining,neural networks,5
4245,10.1016/j.jhydrol.2021.126791,0,AI and Machine Learning,classification,4
4245,10.1016/j.jhydrol.2021.126791,0,AI and Machine Learning,nearest neighbor,3
4245,10.1016/j.jhydrol.2021.126791,0,AI and Machine Learning,regression,2
4245,10.1016/j.jhydrol.2021.126791,7,Modeling,simulation,5
4245,10.1016/j.jhydrol.2021.126791,7,Modeling,model uncertainty,2
4245,10.1016/j.jhydrol.2021.126791,12,Data Analytics,statistical analysis,2
4245,10.1016/j.jhydrol.2021.126791,18,Data Mining,clustering,3
4247,10.1016/j.jhydrol.2021.126784,0,AI and Machine Learning,classification,2
4247,10.1016/j.jhydrol.2021.126784,0,AI and Machine Learning,regression,4
4247,10.1016/j.jhydrol.2021.126784,7,Modeling,hec ras,1
4247,10.1016/j.jhydrol.2021.126784,7,Modeling,hec ras,1
4250,10.1016/j.jhydrol.2021.126772,0,AI and Machine Learning,classification,9
4250,10.1016/j.jhydrol.2021.126772,7,Modeling,simulation,1
4250,10.1016/j.jhydrol.2021.126772,12,Data Analytics,statistical analysis,1
4250,10.1016/j.jhydrol.2021.126772,22,Smart Cities,water management,3
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,artificial intelligence,2
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,machine learning,33
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,supervised learning,4
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,decision tree,1
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,random forest,2
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,support vector machine,1
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,regression,14
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,neural network,7
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,transfer learning,2
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,automl,7
4251,10.1016/j.jhydrol.2021.126782,0,AI and Machine Learning,hyperparameter optimization,1
4251,10.1016/j.jhydrol.2021.126782,1,Big Data,big data,2
4251,10.1016/j.jhydrol.2021.126782,1,Big Data,data compression,1
4251,10.1016/j.jhydrol.2021.126782,1,Big Data,data science,5
4251,10.1016/j.jhydrol.2021.126782,1,Big Data,data aggregation,1
4251,10.1016/j.jhydrol.2021.126782,6,Automation,automation,4
4251,10.1016/j.jhydrol.2021.126782,7,Modeling,simulation,13
4251,10.1016/j.jhydrol.2021.126782,7,Modeling,model prediction,1
4251,10.1016/j.jhydrol.2021.126782,7,Modeling,model development,2
4251,10.1016/j.jhydrol.2021.126782,12,Data Analytics,data science,5
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,data mining,1
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,random forests,2
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,principal component analysis,1
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,pattern recognition,2
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,dimensionality reduction,2
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,feature selection,1
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,neural networks,3
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,deep learning,7
4251,10.1016/j.jhydrol.2021.126782,18,Data Mining,support vector regression,1
4251,10.1016/j.jhydrol.2021.126782,19,Predictive Analysis,decision support systems,1
4251,10.1016/j.jhydrol.2021.126782,19,Predictive Analysis,pattern recognition,2
4251,10.1016/j.jhydrol.2021.126782,20,Chatbots,machine learning models,1
4251,10.1016/j.jhydrol.2021.126782,22,Smart Cities,water management,9
4251,10.1016/j.jhydrol.2021.126782,22,Smart Cities,climate change adaptation,1
4251,10.1016/j.jhydrol.2021.126782,27,Software/Platform/Infrastructure as a Service/Cloud Computing,private cloud,1
4251,10.1016/j.jhydrol.2021.126782,28,Web Applications,user interface,1
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,artificial intelligence,2
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,support vector machine,2
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,regression,1
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,neural network,3
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,long short term memory,2
4252,10.1016/j.jhydrol.2021.126794,0,AI and Machine Learning,gated recurrent unit,2
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,simulation,3
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,model prediction,3
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,model parameters,2
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,model accuracy,1
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,model uncertainty,1
4252,10.1016/j.jhydrol.2021.126794,7,Modeling,model development,1
4252,10.1016/j.jhydrol.2021.126794,12,Data Analytics,statistical analysis,1
4252,10.1016/j.jhydrol.2021.126794,18,Data Mining,neural networks,3
4252,10.1016/j.jhydrol.2021.126794,18,Data Mining,deep learning,3
4252,10.1016/j.jhydrol.2021.126794,18,Data Mining,overfitting,1
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,machine learning,12
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,decision tree,6
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,random forest,2
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,support vector machine,2
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,regression,4
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,neural network,1
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,ensemble learning,5
4255,10.1016/j.jhydrol.2021.126803,0,AI and Machine Learning,hyperparameter optimization,2
4255,10.1016/j.jhydrol.2021.126803,7,Modeling,simulation,4
4255,10.1016/j.jhydrol.2021.126803,18,Data Mining,decision trees,3
4255,10.1016/j.jhydrol.2021.126803,18,Data Mining,random forests,2
4255,10.1016/j.jhydrol.2021.126803,18,Data Mining,ensemble learning,5
4255,10.1016/j.jhydrol.2021.126803,18,Data Mining,neural networks,1
4255,10.1016/j.jhydrol.2021.126803,18,Data Mining,overfitting,1
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,machine learning,4
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,regression,3
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,neural network,5
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,long short term memory,6
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,attention mechanism,6
4259,10.1016/j.jhydrol.2021.126815,0,AI and Machine Learning,image captioning,1
4259,10.1016/j.jhydrol.2021.126815,7,Modeling,model prediction,1
4259,10.1016/j.jhydrol.2021.126815,7,Modeling,model development,1
4259,10.1016/j.jhydrol.2021.126815,8,NLP,speech recognition,1
4259,10.1016/j.jhydrol.2021.126815,16,Voice User Interface (VUI),speech recognition,1
4259,10.1016/j.jhydrol.2021.126815,18,Data Mining,neural networks,1
4259,10.1016/j.jhydrol.2021.126815,18,Data Mining,deep learning,1
4259,10.1016/j.jhydrol.2021.126815,18,Data Mining,overfitting,1
4259,10.1016/j.jhydrol.2021.126815,18,Data Mining,data preprocessing,1
4259,10.1016/j.jhydrol.2021.126815,19,Predictive Analysis,time series forecasting,2
4261,10.1016/j.jhydrol.2021.126817,0,AI and Machine Learning,artificial intelligence,1
4261,10.1016/j.jhydrol.2021.126817,0,AI and Machine Learning,regression,6
4261,10.1016/j.jhydrol.2021.126817,0,AI and Machine Learning,backpropagation,2
4261,10.1016/j.jhydrol.2021.126817,0,AI and Machine Learning,neural network,4
4261,10.1016/j.jhydrol.2021.126817,7,Modeling,simulation,20
4261,10.1016/j.jhydrol.2021.126817,7,Modeling,model calibration,2
4261,10.1016/j.jhydrol.2021.126817,7,Modeling,model parameters,1
4261,10.1016/j.jhydrol.2021.126817,7,Modeling,model development,1
4261,10.1016/j.jhydrol.2021.126817,10,5G,network architecture,1
4261,10.1016/j.jhydrol.2021.126817,18,Data Mining,overfitting,1
4261,10.1016/j.jhydrol.2021.126817,22,Smart Cities,water management,1
4269,10.1016/j.jhydrol.2021.126577,0,AI and Machine Learning,supervised learning,1
4269,10.1016/j.jhydrol.2021.126577,0,AI and Machine Learning,classification,16
4269,10.1016/j.jhydrol.2021.126577,0,AI and Machine Learning,regression,1
4269,10.1016/j.jhydrol.2021.126577,7,Modeling,arcgis,1
4269,10.1016/j.jhydrol.2021.126577,18,Data Mining,overfitting,1
4272,10.1016/j.jhydrol.2021.126600,0,AI and Machine Learning,regression,8
4272,10.1016/j.jhydrol.2021.126600,7,Modeling,spatial data,1
4272,10.1016/j.jhydrol.2021.126600,7,Modeling,simulation,1
4272,10.1016/j.jhydrol.2021.126600,13,Biotechnology,molecular biology,1
4272,10.1016/j.jhydrol.2021.126600,18,Data Mining,outlier detection,1
4275,10.1016/j.jhydrol.2021.126621,0,AI and Machine Learning,classification,3
4275,10.1016/j.jhydrol.2021.126621,0,AI and Machine Learning,nearest neighbor,1
4275,10.1016/j.jhydrol.2021.126621,0,AI and Machine Learning,regression,20
4275,10.1016/j.jhydrol.2021.126621,0,AI and Machine Learning,neural network,1
4275,10.1016/j.jhydrol.2021.126621,7,Modeling,model calibration,1
4275,10.1016/j.jhydrol.2021.126621,7,Modeling,model accuracy,2
4275,10.1016/j.jhydrol.2021.126621,7,Modeling,model complexity,1
4275,10.1016/j.jhydrol.2021.126621,12,Data Analytics,data analysis,1
4275,10.1016/j.jhydrol.2021.126621,12,Data Analytics,exploratory data analysis,1
4275,10.1016/j.jhydrol.2021.126621,18,Data Mining,clustering,1
4275,10.1016/j.jhydrol.2021.126621,19,Predictive Analysis,risk management,1
4275,10.1016/j.jhydrol.2021.126621,22,Smart Cities,water management,1
4283,10.1016/j.jhydrol.2021.126613,0,AI and Machine Learning,classification,17
4283,10.1016/j.jhydrol.2021.126613,0,AI and Machine Learning,decision tree,1
4283,10.1016/j.jhydrol.2021.126613,1,Big Data,data processing,1
4283,10.1016/j.jhydrol.2021.126613,7,Modeling,simulation,2
4286,10.1016/j.jhydrol.2021.126598,0,AI and Machine Learning,machine learning,1
4286,10.1016/j.jhydrol.2021.126598,0,AI and Machine Learning,regression,5
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,arcgis,1
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,simulation,34
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,model calibration,4
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,model prediction,2
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,model parameters,2
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,model application,1
4286,10.1016/j.jhydrol.2021.126598,7,Modeling,model performance evaluation,2
4286,10.1016/j.jhydrol.2021.126598,18,Data Mining,model evaluation,1
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,machine learning,23
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,reinforcement learning,4
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,decision tree,2
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,random forest,7
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,support vector machine,1
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,regression,12
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,gradient descent,1
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,neural network,11
4287,10.1016/j.jhydrol.2021.126592,0,AI and Machine Learning,hyperparameter optimization,4
4287,10.1016/j.jhydrol.2021.126592,1,Big Data,data science,1
4287,10.1016/j.jhydrol.2021.126592,7,Modeling,simulation,1
4287,10.1016/j.jhydrol.2021.126592,7,Modeling,model calibration,1
4287,10.1016/j.jhydrol.2021.126592,7,Modeling,model parameters,3
4287,10.1016/j.jhydrol.2021.126592,10,5G,network architecture,23
4287,10.1016/j.jhydrol.2021.126592,12,Data Analytics,data science,1
4287,10.1016/j.jhydrol.2021.126592,18,Data Mining,decision trees,2
4287,10.1016/j.jhydrol.2021.126592,18,Data Mining,deep learning,1
4287,10.1016/j.jhydrol.2021.126592,18,Data Mining,reinforcement learning,4
4287,10.1016/j.jhydrol.2021.126592,18,Data Mining,data preprocessing,1
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,machine learning,3
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,classification,7
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,decision tree,1
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,support vector machine,10
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,regression,12
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,gradient descent,1
4289,10.1016/j.jhydrol.2021.126619,0,AI and Machine Learning,neural network,2
4289,10.1016/j.jhydrol.2021.126619,7,Modeling,simulation,1
4289,10.1016/j.jhydrol.2021.126619,7,Modeling,model prediction,1
4289,10.1016/j.jhydrol.2021.126619,7,Modeling,model parameters,1
4289,10.1016/j.jhydrol.2021.126619,7,Modeling,model development,1
4289,10.1016/j.jhydrol.2021.126619,7,Modeling,model results,3
4289,10.1016/j.jhydrol.2021.126619,13,Biotechnology,gene expression,1
4289,10.1016/j.jhydrol.2021.126619,18,Data Mining,data mining,1
4289,10.1016/j.jhydrol.2021.126619,18,Data Mining,k means,1
4289,10.1016/j.jhydrol.2021.126619,18,Data Mining,support vector regression,2
4289,10.1016/j.jhydrol.2021.126619,18,Data Mining,overfitting,1
4289,10.1016/j.jhydrol.2021.126619,22,Smart Cities,water management,1
4294,10.1016/j.jhydrol.2021.126635,0,AI and Machine Learning,artificial intelligence,1
4294,10.1016/j.jhydrol.2021.126635,0,AI and Machine Learning,support vector machine,1
4294,10.1016/j.jhydrol.2021.126635,0,AI and Machine Learning,regression,3
4294,10.1016/j.jhydrol.2021.126635,0,AI and Machine Learning,backpropagation,3
4294,10.1016/j.jhydrol.2021.126635,0,AI and Machine Learning,neural network,10
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,simulation,3
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,model prediction,1
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,model parameters,1
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,model accuracy,3
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,model development,1
4294,10.1016/j.jhydrol.2021.126635,7,Modeling,model results,3
4294,10.1016/j.jhydrol.2021.126635,12,Data Analytics,data analysis,1
4294,10.1016/j.jhydrol.2021.126635,18,Data Mining,clustering,4
4294,10.1016/j.jhydrol.2021.126635,19,Predictive Analysis,time series forecasting,2
4296,10.1016/j.jhydrol.2021.126612,0,AI and Machine Learning,regression,23
4296,10.1016/j.jhydrol.2021.126612,7,Modeling,model parameters,1
4296,10.1016/j.jhydrol.2021.126612,12,Data Analytics,data analysis,1
4296,10.1016/j.jhydrol.2021.126612,18,Data Mining,deep learning,1
4296,10.1016/j.jhydrol.2021.126612,18,Data Mining,model evaluation,6
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,machine learning,10
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,decision tree,1
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,random forest,2
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,regression,4
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,neural network,12
4304,10.1016/j.jhydrol.2021.126636,0,AI and Machine Learning,long short term memory,5
4304,10.1016/j.jhydrol.2021.126636,7,Modeling,model prediction,7
4304,10.1016/j.jhydrol.2021.126636,7,Modeling,model analysis,1
4304,10.1016/j.jhydrol.2021.126636,7,Modeling,model parameters,3
4304,10.1016/j.jhydrol.2021.126636,7,Modeling,model performance evaluation,1
4304,10.1016/j.jhydrol.2021.126636,10,5G,network architecture,1
4304,10.1016/j.jhydrol.2021.126636,18,Data Mining,neural networks,2
4304,10.1016/j.jhydrol.2021.126636,18,Data Mining,support vector regression,1
4304,10.1016/j.jhydrol.2021.126636,18,Data Mining,overfitting,1
4304,10.1016/j.jhydrol.2021.126636,20,Chatbots,machine learning models,4
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,machine learning,5
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,classification,3
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,decision tree,2
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,random forest,11
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,regression,4
4306,10.1016/j.jhydrol.2021.126638,0,AI and Machine Learning,neural network,2
4306,10.1016/j.jhydrol.2021.126638,7,Modeling,spatial data,1
4306,10.1016/j.jhydrol.2021.126638,7,Modeling,model validation,1
4306,10.1016/j.jhydrol.2021.126638,7,Modeling,model development,3
4306,10.1016/j.jhydrol.2021.126638,18,Data Mining,decision trees,1
4306,10.1016/j.jhydrol.2021.126638,18,Data Mining,principal component analysis,1
4306,10.1016/j.jhydrol.2021.126638,18,Data Mining,neural networks,1
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,machine learning,10
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,classification,1
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,decision tree,3
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,support vector machine,1
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,regression,10
4310,10.1016/j.jhydrol.2021.126664,0,AI and Machine Learning,neural network,1
